[11/19/2025 5:42:38 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"1111","StationTriNMName":"11","Address":"11","City":"11","Province":"11","Latitude":11,"Longitude":11,"Capacity":11,"CurrentAvailable":11,"Owner":"22","ContactPhone":"11","ContactEmail":"11@gmail.com","Description":"11","CreatedDate":"2025-11-19T17:42:15.9234047+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"11","ChargerTriNMs":[],"Location":"11"}
[11/19/2025 8:12:16 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-1534","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:16 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-1503","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:17 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-9697","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:17 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-3529","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:17 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-7312","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:17 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-7312","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:17 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201216-6549","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/20/2025 1:28:40 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"string","StationTriNMName":"string","Address":"string","City":"string","Province":"string","Latitude":90,"Longitude":180,"Capacity":1000,"CurrentAvailable":1000,"Owner":"string","ContactPhone":"0123456789","ContactEmail":"user@example.com","Description":"string","CreatedDate":"2025-11-20T06:26:11.273Z","ModifiedDate":"2025-11-20T06:26:11.273Z","IsActive":true,"ImageURL":"string","ChargerTriNMs":[],"Location":"string"}
[11/20/2025 1:31:24 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"tri1023","StationTriNMName":"string","Address":"string","City":"string","Province":"string","Latitude":90,"Longitude":180,"Capacity":1000,"CurrentAvailable":1000,"Owner":"string","ContactPhone":"0123456789","ContactEmail":"user@example.com","Description":"string","CreatedDate":"2025-11-20T06:26:11.273Z","ModifiedDate":"2025-11-20T06:26:11.273Z","IsActive":true,"ImageURL":"string","ChargerTriNMs":[],"Location":"string"}
[11/20/2025 2:00:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"tri10223","StationTriNMName":"string","Address":"string","City":"string","Province":"string","Latitude":90,"Longitude":180,"Capacity":1000,"CurrentAvailable":1000,"Owner":"string","ContactPhone":"0123456789","ContactEmail":"user@example.com","Description":"string","CreatedDate":"2025-11-20T06:26:11.273Z","ModifiedDate":"2025-11-20T06:26:11.273Z","IsActive":true,"ImageURL":"string","ChargerTriNMs":[],"Location":"string"}
[11/20/2025 2:12:13 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141213-7191","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141248-6022","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141248-6022","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-7224","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-6966","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-6966","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-5744","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-5744","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-4937","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-5879","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-5879","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141250-6046","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-6413","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-1317","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-1317","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-2868","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-1536","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-8855","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-8855","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-9976","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141251-9976","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:50 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141252-7749","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:51 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141252-2092","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
[11/20/2025 2:12:51 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251120141252-1233","StationTriNMName":"Vu123","Address":"Akak","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"Kssk","ContactPhone":"0123456789","ContactEmail":"snan@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-20T14:12:13.5708141+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"Akak"}
